date,nominal,value,vunitRate
2004-12-03,1,27.9951,27.9951
2004-12-04,1,27.9271,27.9271
2004-12-07,1,27.8402,27.8402
2004-12-08,1,27.8741,27.8741
2004-12-09,1,27.9772,27.9772
2004-12-10,1,28.0293,28.0293
2004-12-11,1,28.1243,28.1243
2004-12-15,1,27.9955,27.9955
2004-12-16,1,27.9103,27.9103
2004-12-17,1,27.8372,27.8372
2004-12-18,1,27.8821,27.8821
2004-12-21,1,27.8917,27.8917
2004-12-22,1,27.8887,27.8887
2004-12-23,1,27.8389,27.8389
2004-12-24,1,27.8341,27.8341
2004-12-25,1,27.8251,27.8251
2004-12-28,1,27.7796,27.7796
2004-12-29,1,27.7750,27.775
2004-12-30,1,27.7487,27.7487
2004-12-31,1,27.7487,27.7487
2005-01-01,1,27.7487,27.7487
2005-01-12,1,27.9549,27.9549
2005-01-13,1,27.8800,27.88
2005-01-14,1,27.8677,27.8677
2005-01-15,1,27.9469,27.9469
2005-01-18,1,27.9668,27.9668
2005-01-19,1,28.1129,28.1129
2005-01-20,1,28.1573,28.1573
2005-01-21,1,28.1594,28.1594
2005-01-22,1,28.1569,28.1569
2005-01-25,1,28.0157,28.0157
2005-01-26,1,27.9804,27.9804
2005-01-27,1,28.1017,28.1017
2005-01-28,1,28.0025,28.0025
2005-01-29,1,28.0845,28.0845
2005-02-01,1,28.1136,28.1136
2005-02-02,1,27.9656,27.9656
2005-02-03,1,27.9665,27.9665
2005-02-04,1,28.0104,28.0104
2005-02-05,1,27.9833,27.9833
2005-02-08,1,28.1237,28.1237
2005-02-09,1,28.1872,28.1872
2005-02-10,1,28.1330,28.133
2005-02-11,1,28.0853,28.0853
2005-02-12,1,28.0688,28.0688
2005-02-15,1,28.0306,28.0306
2005-02-16,1,28.0207,28.0207
2005-02-17,1,28.0016,28.0016
2005-02-18,1,27.9998,27.9998
2005-02-19,1,27.9359,27.9359
2005-02-22,1,27.9365,27.9365
2005-02-23,1,27.8312,27.8312
2005-02-25,1,27.7450,27.745
2005-02-26,1,27.7738,27.7738
2005-03-01,1,27.7007,27.7007
2005-03-02,1,27.7091,27.7091
2005-03-03,1,27.6990,27.699
2005-03-04,1,27.7245,27.7245
2005-03-05,1,27.7518,27.7518
2005-03-06,1,27.6698,27.6698
2005-03-10,1,27.5562,27.5562
2005-03-11,1,27.4637,27.4637
2005-03-12,1,27.4629,27.4629
2005-03-15,1,27.4770,27.477
2005-03-16,1,27.4902,27.4902
2005-03-17,1,27.4890,27.489
2005-03-18,1,27.4611,27.4611
2005-03-19,1,27.4827,27.4827
2005-03-22,1,27.5442,27.5442
2005-03-23,1,27.5764,27.5764
2005-03-24,1,27.6381,27.6381
2005-03-25,1,27.6970,27.697
2005-03-26,1,27.7112,27.7112
2005-03-29,1,27.8198,27.8198
2005-03-30,1,27.8313,27.8313
2005-03-31,1,27.8256,27.8256
2005-04-01,1,27.8548,27.8548
2005-04-02,1,27.8831,27.8831
2005-04-05,1,27.8926,27.8926
2005-04-06,1,27.9394,27.9394
2005-04-07,1,27.8739,27.8739
2005-04-08,1,27.8085,27.8085
2005-04-09,1,27.8789,27.8789
2005-04-12,1,27.7933,27.7933
2005-04-13,1,27.7650,27.765
2005-04-14,1,27.7907,27.7907
2005-04-15,1,27.8291,27.8291
2005-04-16,1,27.9031,27.9031
2005-04-19,1,27.8222,27.8222
2005-04-20,1,27.7543,27.7543
2005-04-21,1,27.7241,27.7241
2005-04-22,1,27.7074,27.7074
2005-04-23,1,27.7304,27.7304
2005-04-26,1,27.7463,27.7463
2005-04-27,1,27.7586,27.7586
2005-04-28,1,27.8055,27.8055
2005-04-29,1,27.7940,27.794
2005-04-30,1,27.7726,27.7726
2005-05-04,1,27.8364,27.8364
2005-05-05,1,27.7896,27.7896
2005-05-06,1,27.7845,27.7845
2005-05-07,1,27.7852,27.7852
2005-05-12,1,27.8160,27.816
2005-05-13,1,27.8677,27.8677
2005-05-14,1,27.9237,27.9237
2005-05-17,1,28.0223,28.0223
2005-05-18,1,27.9929,27.9929
2005-05-19,1,28.0055,28.0055
2005-05-20,1,27.9608,27.9608
2005-05-21,1,27.9719,27.9719
2005-05-24,1,28.0619,28.0619
2005-05-25,1,28.0327,28.0327
2005-05-26,1,28.0367,28.0367
2005-05-27,1,28.0638,28.0638
2005-05-28,1,28.0813,28.0813
2005-05-31,1,28.0919,28.0919
2005-06-01,1,28.1946,28.1946
2005-06-02,1,28.2885,28.2885
2005-06-03,1,28.3750,28.375
2005-06-04,1,28.3761,28.3761
2005-06-07,1,28.4290,28.429
2005-06-08,1,28.4133,28.4133
2005-06-09,1,28.3766,28.3766
2005-06-10,1,28.4457,28.4457
2005-06-11,1,28.4671,28.4671
2005-06-15,1,28.5658,28.5658
2005-06-16,1,28.6237,28.6237
2005-06-17,1,28.6024,28.6024
2005-06-18,1,28.5841,28.5841
2005-06-21,1,28.4765,28.4765
2005-06-22,1,28.5497,28.5497
2005-06-23,1,28.5528,28.5528
2005-06-24,1,28.6193,28.6193
2005-06-25,1,28.6787,28.6787
2005-06-28,1,28.5802,28.5802
2005-06-29,1,28.5840,28.584
2005-06-30,1,28.6721,28.6721
2005-07-01,1,28.6282,28.6282
2005-07-02,1,28.6794,28.6794
2005-07-05,1,28.8005,28.8005
2005-07-06,1,28.8333,28.8333
2005-07-07,1,28.8185,28.8185
2005-07-08,1,28.8310,28.831
2005-07-09,1,28.8374,28.8374
2005-07-12,1,28.7154,28.7154
2005-07-13,1,28.5938,28.5938
2005-07-14,1,28.5678,28.5678
2005-07-15,1,28.6679,28.6679
2005-07-16,1,28.6269,28.6269
2005-07-19,1,28.6726,28.6726
2005-07-20,1,28.7252,28.7252
2005-07-21,1,28.6744,28.6744
2005-07-22,1,28.6012,28.6012
2005-07-23,1,28.5792,28.5792
2005-07-26,1,28.6898,28.6898
2005-07-27,1,28.6888,28.6888
2005-07-28,1,28.7304,28.7304
2005-07-29,1,28.6817,28.6817
2005-07-30,1,28.6341,28.6341
2005-08-02,1,28.5950,28.595
2005-08-03,1,28.5826,28.5826
2005-08-04,1,28.6040,28.604
2005-08-05,1,28.4854,28.4854
2005-08-06,1,28.4171,28.4171
2005-08-09,1,28.4355,28.4355
2005-08-10,1,28.3791,28.3791
2005-08-11,1,28.3931,28.3931
2005-08-12,1,28.3788,28.3788
2005-08-13,1,28.3122,28.3122
2005-08-16,1,28.3815,28.3815
2005-08-17,1,28.4161,28.4161
2005-08-18,1,28.4730,28.473
2005-08-19,1,28.4936,28.4936
2005-08-20,1,28.6003,28.6003
2005-08-23,1,28.5852,28.5852
2005-08-24,1,28.5494,28.5494
2005-08-25,1,28.5844,28.5844
2005-08-26,1,28.4572,28.4572
2005-08-27,1,28.4505,28.4505
2005-08-30,1,28.4368,28.4368
2005-08-31,1,28.5450,28.545
2005-09-01,1,28.5566,28.5566
2005-09-02,1,28.4637,28.4637
2005-09-03,1,28.3037,28.3037
2005-09-06,1,28.1977,28.1977
2005-09-07,1,28.2108,28.2108
2005-09-08,1,28.2015,28.2015
2005-09-09,1,28.2562,28.2562
2005-09-10,1,28.2517,28.2517
2005-09-13,1,28.3566,28.3566
2005-09-14,1,28.3856,28.3856
2005-09-15,1,28.3160,28.316
2005-09-16,1,28.3698,28.3698
2005-09-17,1,28.3026,28.3026
2005-09-20,1,28.4582,28.4582
2005-09-21,1,28.4065,28.4065
2005-09-22,1,28.3812,28.3812
2005-09-23,1,28.3603,28.3603
2005-09-24,1,28.4320,28.432
2005-09-27,1,28.5463,28.5463
2005-09-28,1,28.5678,28.5678
2005-09-29,1,28.5366,28.5366
2005-09-30,1,28.4989,28.4989
2005-10-01,1,28.5348,28.5348
2005-10-04,1,28.6132,28.6132
2005-10-05,1,28.6430,28.643
2005-10-06,1,28.6157,28.6157
2005-10-07,1,28.5207,28.5207
2005-10-08,1,28.4577,28.4577
2005-10-11,1,28.4708,28.4708
2005-10-12,1,28.5562,28.5562
2005-10-13,1,28.6250,28.625
2005-10-14,1,28.5990,28.599
2005-10-15,1,28.5861,28.5861
2005-10-18,1,28.5291,28.5291
2005-10-19,1,28.6140,28.614
2005-10-20,1,28.6715,28.6715
2005-10-21,1,28.6219,28.6219
2005-10-22,1,28.5666,28.5666
2005-10-25,1,28.6248,28.6248
2005-10-26,1,28.6087,28.6087
2005-10-27,1,28.4633,28.4633
2005-10-28,1,28.4793,28.4793
2005-10-29,1,28.4244,28.4244
2005-11-01,1,28.5030,28.503
2005-11-02,1,28.5810,28.581
2005-11-03,1,28.5805,28.5805
2005-11-04,1,28.5544,28.5544
2005-11-08,1,28.7593,28.7593
2005-11-09,1,28.8389,28.8389
2005-11-10,1,28.8280,28.828
2005-11-11,1,28.8135,28.8135
2005-11-12,1,28.8790,28.879
2005-11-15,1,28.8250,28.825
2005-11-16,1,28.8503,28.8503
2005-11-17,1,28.8380,28.838
2005-11-18,1,28.8760,28.876
2005-11-19,1,28.8436,28.8436
2005-11-22,1,28.7745,28.7745
2005-11-23,1,28.8108,28.8108
2005-11-24,1,28.7267,28.7267
2005-11-25,1,28.7410,28.741
2005-11-26,1,28.7896,28.7896
2005-11-29,1,28.8698,28.8698
2005-11-30,1,28.7312,28.7312
2005-12-01,1,28.7792,28.7792
2005-12-02,1,28.8160,28.816
2005-12-03,1,28.9646,28.9646
2005-12-06,1,28.9978,28.9978
2005-12-07,1,28.9123,28.9123
2005-12-08,1,28.9261,28.9261
2005-12-09,1,28.9799,28.9799
2005-12-10,1,28.9258,28.9258
2005-12-13,1,28.8571,28.8571
2005-12-14,1,28.7135,28.7135
2005-12-15,1,28.6610,28.661
2005-12-16,1,28.6892,28.6892
2005-12-17,1,28.6523,28.6523
2005-12-20,1,28.6400,28.64
2005-12-21,1,28.6649,28.6649
2005-12-22,1,28.7629,28.7629
2005-12-23,1,28.8400,28.84
2005-12-24,1,28.7799,28.7799
2005-12-27,1,28.8059,28.8059
2005-12-28,1,28.8177,28.8177
2005-12-29,1,28.7472,28.7472
2005-12-30,1,28.7900,28.79
2005-12-31,1,28.7825,28.7825
2006-01-11,1,28.4821,28.4821
2006-01-12,1,28.4834,28.4834
2006-01-13,1,28.3966,28.3966
2006-01-14,1,28.4740,28.474
2006-01-17,1,28.3007,28.3007
2006-01-18,1,28.2697,28.2697
2006-01-19,1,28.3023,28.3023
2006-01-20,1,28.2863,28.2863
2006-01-21,1,28.2909,28.2909
2006-01-24,1,28.0512,28.0512
2006-01-25,1,27.9898,27.9898
2006-01-26,1,27.9805,27.9805
2006-01-27,1,27.9698,27.9698
2006-01-28,1,28.0240,28.024
2006-01-31,1,28.1207,28.1207
2006-02-01,1,28.1305,28.1305
2006-02-02,1,28.1042,28.1042
2006-02-03,1,28.1901,28.1901
2006-02-04,1,28.1732,28.1732
2006-02-07,1,28.2349,28.2349
2006-02-08,1,28.2524,28.2524
2006-02-09,1,28.2642,28.2642
2006-02-10,1,28.2496,28.2496
2006-02-11,1,28.2411,28.2411
2006-02-14,1,28.2369,28.2369
2006-02-15,1,28.1844,28.1844
2006-02-16,1,28.1994,28.1994
2006-02-17,1,28.2225,28.2225
2006-02-18,1,28.2182,28.2182
2006-02-21,1,28.1451,28.1451
2006-02-22,1,28.1908,28.1908
2006-02-23,1,28.1827,28.1827
2006-02-27,1,28.1550,28.155
2006-02-28,1,28.1223,28.1223
2006-03-01,1,28.1211,28.1211
2006-03-02,1,28.0245,28.0245
2006-03-03,1,28.0279,28.0279
2006-03-04,1,27.9305,27.9305
2006-03-07,1,27.8810,27.881
2006-03-08,1,27.9945,27.9945
2006-03-10,1,28.0000,28
2006-03-11,1,28.0203,28.0203
2006-03-14,1,28.0079,28.0079
2006-03-15,1,27.9929,27.9929
2006-03-16,1,27.8432,27.8432
2006-03-17,1,27.8171,27.8171
2006-03-18,1,27.7028,27.7028
2006-03-21,1,27.6615,27.6615
2006-03-22,1,27.7027,27.7027
2006-03-23,1,27.7383,27.7383
2006-03-24,1,27.7680,27.768
2006-03-25,1,27.8470,27.847
2006-03-28,1,27.7730,27.773
2006-03-29,1,27.8019,27.8019
2006-03-30,1,27.8043,27.8043
2006-03-31,1,27.7626,27.7626
2006-04-01,1,27.6996,27.6996
2006-04-04,1,27.7737,27.7737
2006-04-05,1,27.6921,27.6921
2006-04-06,1,27.5602,27.5602
2006-04-07,1,27.5332,27.5332
2006-04-08,1,27.6077,27.6077
2006-04-11,1,27.7085,27.7085
2006-04-12,1,27.6797,27.6797
2006-04-13,1,27.6625,27.6625
2006-04-14,1,27.6985,27.6985
2006-04-15,1,27.7002,27.7002
2006-04-18,1,27.6336,27.6336
2006-04-19,1,27.5675,27.5675
2006-04-20,1,27.4650,27.465
2006-04-21,1,27.4666,27.4666
2006-04-22,1,27.5198,27.5198
2006-04-25,1,27.4331,27.4331
2006-04-26,1,27.4244,27.4244
2006-04-27,1,27.3921,27.3921
2006-04-28,1,27.3621,27.3621
2006-04-29,1,27.2739,27.2739
2006-05-03,1,27.2424,27.2424
2006-05-04,1,27.1590,27.159
2006-05-05,1,27.2085,27.2085
2006-05-06,1,27.1258,27.1258
2006-05-07,1,27.0801,27.0801
2006-05-11,1,27.0359,27.0359
2006-05-12,1,27.0755,27.0755
2006-05-13,1,26.9431,26.9431
2006-05-16,1,26.9187,26.9187
2006-05-17,1,27.0209,27.0209
2006-05-18,1,26.9569,26.9569
2006-05-19,1,27.0663,27.0663
2006-05-20,1,26.9987,26.9987
2006-05-23,1,27.0965,27.0965
2006-05-24,1,26.9876,26.9876
2006-05-25,1,27.0168,27.0168
2006-05-26,1,27.0381,27.0381
2006-05-27,1,27.0349,27.0349
2006-05-30,1,27.0652,27.0652
2006-05-31,1,26.9840,26.984
2006-06-01,1,26.9355,26.9355
2006-06-02,1,27.0474,27.0474
2006-06-03,1,26.8868,26.8868
2006-06-06,1,26.7089,26.7089
2006-06-07,1,26.7331,26.7331
2006-06-08,1,26.8582,26.8582
2006-06-09,1,26.8801,26.8801
2006-06-10,1,27.0079,27.0079
2006-06-14,1,27.0836,27.0836
2006-06-15,1,27.0895,27.0895
2006-06-16,1,27.0369,27.0369
2006-06-17,1,26.9869,26.9869
2006-06-20,1,27.0379,27.0379
2006-06-21,1,27.0450,27.045
2006-06-22,1,27.0163,27.0163
2006-06-23,1,26.9738,26.9738
2006-06-24,1,27.0491,27.0491
2006-06-27,1,27.1021,27.1021
2006-06-28,1,27.0334,27.0334
2006-06-29,1,27.0611,27.0611
2006-06-30,1,27.0789,27.0789
2006-07-01,1,26.9423,26.9423
2006-07-04,1,26.8735,26.8735
2006-07-05,1,26.8397,26.8397
2006-07-06,1,26.8559,26.8559
2006-07-07,1,26.9111,26.9111
2006-07-08,1,26.8781,26.8781
2006-07-11,1,26.8558,26.8558
2006-07-12,1,26.9125,26.9125
2006-07-13,1,26.8670,26.867
2006-07-14,1,26.9189,26.9189
2006-07-15,1,26.9631,26.9631
2006-07-18,1,26.9277,26.9277
2006-07-19,1,27.0194,27.0194
2006-07-20,1,27.0554,27.0554
2006-07-21,1,26.9674,26.9674
2006-07-22,1,26.9122,26.9122
2006-07-25,1,26.9223,26.9223
2006-07-26,1,26.9073,26.9073
2006-07-27,1,26.9878,26.9878
2006-07-28,1,26.8431,26.8431
2006-07-29,1,26.8718,26.8718
2006-08-01,1,26.8197,26.8197
2006-08-02,1,26.8416,26.8416
2006-08-03,1,26.7605,26.7605
2006-08-04,1,26.8040,26.804
2006-08-05,1,26.7710,26.771
2006-08-08,1,26.6962,26.6962
2006-08-09,1,26.7348,26.7348
2006-08-10,1,26.7391,26.7391
2006-08-11,1,26.6738,26.6738
2006-08-12,1,26.7930,26.793
2006-08-15,1,26.8189,26.8189
2006-08-16,1,26.8337,26.8337
2006-08-17,1,26.7804,26.7804
2006-08-18,1,26.7225,26.7225
2006-08-19,1,26.7364,26.7364
2006-08-22,1,26.7050,26.705
2006-08-23,1,26.6964,26.6964
2006-08-24,1,26.7614,26.7614
2006-08-25,1,26.7863,26.7863
2006-08-26,1,26.7998,26.7998
2006-08-29,1,26.7672,26.7672
2006-08-30,1,26.7446,26.7446
2006-08-31,1,26.7379,26.7379
2006-09-01,1,26.7295,26.7295
2006-09-02,1,26.7542,26.7542
2006-09-05,1,26.7222,26.7222
2006-09-06,1,26.6406,26.6406
2006-09-07,1,26.6714,26.6714
2006-09-08,1,26.6708,26.6708
2006-09-09,1,26.7625,26.7625
2006-09-12,1,26.7965,26.7965
2006-09-13,1,26.7764,26.7764
2006-09-14,1,26.7980,26.798
2006-09-15,1,26.8015,26.8015
2006-09-16,1,26.7667,26.7667
2006-09-19,1,26.8048,26.8048
2006-09-20,1,26.7715,26.7715
2006-09-21,1,26.7974,26.7974
2006-09-22,1,26.7674,26.7674
2006-09-23,1,26.6712,26.6712
2006-09-26,1,26.6665,26.6665
2006-09-27,1,26.7263,26.7263
2006-09-28,1,26.7944,26.7944
2006-09-29,1,26.7498,26.7498
2006-09-30,1,26.7799,26.7799
2006-10-03,1,26.7948,26.7948
2006-10-04,1,26.7335,26.7335
2006-10-05,1,26.7671,26.7671
2006-10-06,1,26.7803,26.7803
2006-10-07,1,26.8102,26.8102
2006-10-10,1,26.8919,26.8919
2006-10-11,1,26.8890,26.889
2006-10-12,1,26.9537,26.9537
2006-10-13,1,26.9508,26.9508
2006-10-14,1,26.9314,26.9314
2006-10-17,1,26.9690,26.969
2006-10-18,1,26.9445,26.9445
2006-10-19,1,26.9288,26.9288
2006-10-20,1,26.9351,26.9351
2006-10-21,1,26.8510,26.851
2006-10-24,1,26.8804,26.8804
2006-10-25,1,26.9307,26.9307
2006-10-26,1,26.9025,26.9025
2006-10-27,1,26.8305,26.8305
2006-10-28,1,26.7884,26.7884
2006-10-31,1,26.7477,26.7477
2006-11-01,1,26.7811,26.7811
2006-11-02,1,26.7285,26.7285
2006-11-03,1,26.7277,26.7277
2006-11-04,1,26.7007,26.7007
2006-11-08,1,26.7218,26.7218
2006-11-09,1,26.7044,26.7044
2006-11-10,1,26.6982,26.6982
2006-11-11,1,26.6195,26.6195
2006-11-14,1,26.6194,26.6194
2006-11-15,1,26.6509,26.6509
2006-11-16,1,26.6548,26.6548
2006-11-17,1,26.6551,26.6551
2006-11-18,1,26.6888,26.6888
2006-11-21,1,26.6402,26.6402
2006-11-22,1,26.6548,26.6548
2006-11-23,1,26.6122,26.6122
2006-11-24,1,26.5560,26.556
2006-11-25,1,26.5199,26.5199
2006-11-28,1,26.3666,26.3666
2006-11-29,1,26.3503,26.3503
2006-11-30,1,26.3147,26.3147
2006-12-01,1,26.3081,26.3081
2006-12-02,1,26.2465,26.2465
2006-12-05,1,26.2056,26.2056
2006-12-06,1,26.1840,26.184
2006-12-07,1,26.1883,26.1883
2006-12-08,1,26.1917,26.1917
2006-12-09,1,26.2356,26.2356
2006-12-12,1,26.2977,26.2977
2006-12-13,1,26.2609,26.2609
2006-12-14,1,26.2332,26.2332
2006-12-15,1,26.2645,26.2645
2006-12-16,1,26.3298,26.3298
2006-12-19,1,26.3884,26.3884
2006-12-20,1,26.3830,26.383
2006-12-21,1,26.2759,26.2759
2006-12-22,1,26.2928,26.2928
2006-12-23,1,26.2941,26.2941
2006-12-26,1,26.3528,26.3528
2006-12-27,1,26.3600,26.36
2006-12-28,1,26.3365,26.3365
2006-12-29,1,26.3789,26.3789
2006-12-30,1,26.3311,26.3311
2007-01-10,1,26.4465,26.4465
2007-01-11,1,26.4898,26.4898
2007-01-12,1,26.5320,26.532
2007-01-13,1,26.5770,26.577
2007-01-16,1,26.5645,26.5645
2007-01-17,1,26.5481,26.5481
2007-01-18,1,26.5646,26.5646
2007-01-19,1,26.5343,26.5343
2007-01-20,1,26.5075,26.5075
2007-01-23,1,26.5214,26.5214
2007-01-24,1,26.5240,26.524
2007-01-25,1,26.4879,26.4879
2007-01-26,1,26.5018,26.5018
2007-01-27,1,26.5575,26.5575
2007-01-30,1,26.5747,26.5747
2007-01-31,1,26.5331,26.5331
2007-02-01,1,26.5484,26.5484
2007-02-02,1,26.4882,26.4882
2007-02-03,1,26.4800,26.48
2007-02-06,1,26.5288,26.5288
2007-02-07,1,26.5543,26.5543
2007-02-08,1,26.5040,26.504
2007-02-09,1,26.3945,26.3945
2007-02-10,1,26.3473,26.3473
2007-02-13,1,26.3414,26.3414
2007-02-14,1,26.3759,26.3759
2007-02-15,1,26.3060,26.306
2007-02-16,1,26.2314,26.2314
2007-02-17,1,26.2358,26.2358
2007-02-20,1,26.2131,26.2131
2007-02-21,1,26.1964,26.1964
2007-02-22,1,26.1967,26.1967
2007-02-23,1,26.2474,26.2474
2007-02-27,1,26.1730,26.173
2007-02-28,1,26.1599,26.1599
2007-03-01,1,26.1481,26.1481
2007-03-02,1,26.1366,26.1366
2007-03-03,1,26.1740,26.174
2007-03-06,1,26.2147,26.2147
2007-03-07,1,26.2432,26.2432
2007-03-08,1,26.2352,26.2352
2007-03-10,1,26.2086,26.2086
2007-03-13,1,26.2278,26.2278
2007-03-14,1,26.1873,26.1873
2007-03-15,1,26.1491,26.1491
2007-03-16,1,26.1300,26.13
2007-03-17,1,26.0476,26.0476
2007-03-20,1,26.0419,26.0419
2007-03-21,1,26.0414,26.0414
2007-03-22,1,26.0335,26.0335
2007-03-23,1,25.9709,25.9709
2007-03-24,1,26.0109,26.0109
2007-03-27,1,26.0770,26.077
2007-03-28,1,26.0180,26.018
2007-03-29,1,25.9956,25.9956
2007-03-30,1,26.0204,26.0204
2007-03-31,1,26.0113,26.0113
2007-04-03,1,25.9947,25.9947
2007-04-04,1,25.9839,25.9839
2007-04-05,1,26.0094,26.0094
2007-04-06,1,25.9871,25.9871
2007-04-07,1,25.9252,25.9252
2007-04-10,1,25.9846,25.9846
2007-04-11,1,25.9210,25.921
2007-04-12,1,25.9181,25.9181
2007-04-13,1,25.8647,25.8647
2007-04-14,1,25.8286,25.8286
2007-04-17,1,25.7966,25.7966
2007-04-18,1,25.7994,25.7994
2007-04-19,1,25.7469,25.7469
2007-04-20,1,25.7657,25.7657
2007-04-21,1,25.7240,25.724
2007-04-24,1,25.7617,25.7617
2007-04-25,1,25.7760,25.776
2007-04-26,1,25.6948,25.6948
2007-04-27,1,25.6934,25.6934
2007-04-28,1,25.7446,25.7446
2007-04-29,1,25.6851,25.6851
2007-05-03,1,25.7564,25.7564
2007-05-04,1,25.7288,25.7288
2007-05-05,1,25.7691,25.7691
2007-05-08,1,25.7351,25.7351
2007-05-09,1,25.7334,25.7334
2007-05-11,1,25.7771,25.7771
2007-05-12,1,25.8594,25.8594
2007-05-15,1,25.8067,25.8067
2007-05-16,1,25.7927,25.7927
2007-05-17,1,25.7376,25.7376
2007-05-18,1,25.8074,25.8074
2007-05-19,1,25.8492,25.8492
2007-05-22,1,25.8388,25.8388
2007-05-23,1,25.8831,25.8831
2007-05-24,1,25.8964,25.8964
2007-05-25,1,25.9002,25.9002
2007-05-26,1,25.9152,25.9152
2007-05-29,1,25.8884,25.8884
2007-05-30,1,25.9029,25.9029
2007-05-31,1,25.9031,25.9031
2007-06-01,1,25.9043,25.9043
2007-06-02,1,25.8983,25.8983
2007-06-05,1,25.8928,25.8928
2007-06-06,1,25.8493,25.8493
2007-06-07,1,25.8180,25.818
2007-06-08,1,25.8428,25.8428
2007-06-09,1,25.9247,25.9247
2007-06-10,1,25.9811,25.9811
2007-06-14,1,26.0420,26.042
2007-06-15,1,26.0465,26.0465
2007-06-16,1,26.0323,26.0323
2007-06-19,1,25.9558,25.9558
2007-06-20,1,25.9268,25.9268
2007-06-21,1,25.9372,25.9372
2007-06-22,1,25.9692,25.9692
2007-06-23,1,25.9356,25.9356
2007-06-26,1,25.9010,25.901
2007-06-27,1,25.7781,25.7781
2007-06-28,1,25.8468,25.8468
2007-06-29,1,25.7965,25.7965
2007-06-30,1,25.8162,25.8162
2007-07-03,1,25.7288,25.7288
2007-07-04,1,25.6574,25.6574
2007-07-05,1,25.6629,25.6629
2007-07-06,1,25.6742,25.6742
2007-07-07,1,25.7305,25.7305
2007-07-10,1,25.7016,25.7016
2007-07-11,1,25.6586,25.6586
2007-07-12,1,25.5363,25.5363
2007-07-13,1,25.5167,25.5167
2007-07-14,1,25.4936,25.4936
2007-07-17,1,25.4728,25.4728
2007-07-18,1,25.4563,25.4563
2007-07-19,1,25.4401,25.4401
2007-07-20,1,25.4216,25.4216
2007-07-21,1,25.4144,25.4144
2007-07-24,1,25.3853,25.3853
2007-07-25,1,25.3964,25.3964
2007-07-26,1,25.4132,25.4132
2007-07-27,1,25.4989,25.4989
2007-07-28,1,25.4963,25.4963
2007-07-31,1,25.5999,25.5999
2007-08-01,1,25.5448,25.5448
2007-08-02,1,25.6008,25.6008
2007-08-03,1,25.5945,25.5945
2007-08-04,1,25.5554,25.5554
2007-08-07,1,25.4520,25.452
2007-08-08,1,25.4702,25.4702
2007-08-09,1,25.4837,25.4837
2007-08-10,1,25.3444,25.3444
2007-08-11,1,25.5070,25.507
2007-08-14,1,25.4661,25.4661
2007-08-15,1,25.5319,25.5319
2007-08-16,1,25.6367,25.6367
2007-08-17,1,25.7379,25.7379
2007-08-18,1,25.7818,25.7818
2007-08-21,1,25.7408,25.7408
2007-08-22,1,25.8429,25.8429
2007-08-23,1,25.8405,25.8405
2007-08-24,1,25.7105,25.7105
2007-08-25,1,25.7609,25.7609
2007-08-28,1,25.6544,25.6544
2007-08-29,1,25.6753,25.6753
2007-08-30,1,25.7630,25.763
2007-08-31,1,25.6494,25.6494
2007-09-01,1,25.6262,25.6262
2007-09-04,1,25.5896,25.5896
2007-09-05,1,25.5982,25.5982
2007-09-06,1,25.6997,25.6997
2007-09-07,1,25.6639,25.6639
2007-09-08,1,25.6618,25.6618
2007-09-11,1,25.5708,25.5708
2007-09-12,1,25.5154,25.5154
2007-09-13,1,25.4056,25.4056
2007-09-14,1,25.3679,25.3679
2007-09-15,1,25.3422,25.3422
2007-09-18,1,25.3286,25.3286
2007-09-19,1,25.3547,25.3547
2007-09-20,1,25.1867,25.1867
2007-09-21,1,25.1258,25.1258
2007-09-22,1,25.0540,25.054
2007-09-25,1,25.0062,25.0062
2007-09-26,1,25.0315,25.0315
2007-09-27,1,24.9755,24.9755
2007-09-28,1,24.9619,24.9619
2007-09-29,1,24.9493,24.9493
2007-10-02,1,24.8784,24.8784
2007-10-03,1,24.9093,24.9093
2007-10-04,1,24.9297,24.9297
2007-10-05,1,25.0111,25.0111
2007-10-06,1,24.9814,24.9814
2007-10-09,1,24.9800,24.98
2007-10-10,1,25.0597,25.0597
2007-10-11,1,24.9842,24.9842
2007-10-12,1,24.9199,24.9199
2007-10-13,1,24.9216,24.9216
2007-10-16,1,24.9230,24.923
2007-10-17,1,24.9012,24.9012
2007-10-18,1,24.9275,24.9275
2007-10-19,1,24.8749,24.8749
2007-10-20,1,24.8494,24.8494
2007-10-23,1,24.8066,24.8066
2007-10-24,1,24.9225,24.9225
2007-10-25,1,24.8912,24.8912
2007-10-26,1,24.8508,24.8508
2007-10-27,1,24.7722,24.7722
2007-10-30,1,24.6983,24.6983
2007-10-31,1,24.7238,24.7238
2007-11-01,1,24.6724,24.6724
2007-11-02,1,24.6847,24.6847
2007-11-03,1,24.6674,24.6674
2007-11-07,1,24.6232,24.6232
2007-11-08,1,24.5123,24.5123
2007-11-09,1,24.4830,24.483
2007-11-10,1,24.4458,24.4458
2007-11-13,1,24.4946,24.4946
2007-11-14,1,24.5286,24.5286
2007-11-15,1,24.4917,24.4917
2007-11-16,1,24.4620,24.462
2007-11-17,1,24.5153,24.5153
2007-11-20,1,24.4975,24.4975
2007-11-21,1,24.4328,24.4328
2007-11-22,1,24.3391,24.3391
2007-11-23,1,24.3174,24.3174
2007-11-24,1,24.2649,24.2649
2007-11-27,1,24.3104,24.3104
